2020484,Ravi Patel 84,CSAI,2018,501:9.600000;202:9.000000;502:8.900000,BIO101:6.000000;201:7.900000
BT-20-1485,Sneha Iyer 85,ME,2022,BIO101:9.300000;502:7.700000;501:9.500000,302:7.800000;201:8.800000
BT-21-1486,Advait Verma 86,HCD,2018,CS201:7.500000;401:7.300000;502:7.600000,
BT-22-1487,Divya Nair 87,CSAI,2023,PH101:6.000000;MATH201:6.100000;CS201:7.100000;CS301:6.400000,HSS102:9.600000;102:8.800000
BT-23-1488,Nikhil Gupta 88,CB,2023,EE101:9.300000;401:8.800000;BIO101:7.900000,CS201:6.300000;CS102:8.100000
BT-24-1489,Sakshi Singh 89,ME,2021,102:9.300000;301:9.200000;ML301:9.500000,302:6.400000;ECO101:7.300000
2020490,Vivek Mehta 90,CB,2018,HSS102:7.900000;MATH101:8.900000;502:6.200000,HSS101:9.700000
2020491,Ananya Desai 91,CSAI,2023,301:9.300000;MATH201:7.100000;401:7.800000;CS101:9.100000,102:7.900000;HSS101:9.400000
BT-22-1492,Karan Sharma 92,CSAI,2019,401:6.200000;502:8.000000;101:9.800000,201:9.600000
BT-23-1493,Rahul Malhotra 93,CSSS,2022,302:9.500000;CS301:7.100000;PH102:6.500000;MATH101:8.500000,AI201:9.200000;201:8.000000;EE102:8.800000
2020494,Siddharth Chopra 94,CB,2019,HSS102:7.900000;CS301:8.900000;501:9.400000,COM101:6.300000;MATH102:9.700000
2020495,Aditi Shah 95,CSD,2020,COM101:9.700000;201:7.000000;HSS102:9.700000;CS101:9.200000,MATH102:8.400000;202:7.500000
2020496,Arjun Kumar 96,HCD,2018,CS102:6.300000;501:7.000000,401:6.800000;EE102:7.900000
BT-22-1497,Neha Bhatt 97,CSAI,2018,MATH101:6.600000;COM101:8.800000;102:9.100000;CS201:7.400000,CS102:7.600000;CS101:10.000000;ML201:7.500000
2020498,Rohan Reddy 98,CB,2021,101:6.200000;PH101:8.300000;HSS102:8.400000,201:7.700000;202:7.100000
2020499,Vikram Kapoor 99,CB,2021,502:8.100000;ML301:8.700000;EE102:9.600000;EE101:6.100000,ECO101:8.000000;202:6.200000;102:9.200000
2020500,Akash Agarwal 0,ME,2021,102:10.000000;202:6.200000;301:7.200000,EE102:6.800000
2020501,Isha Rao 1,ECE,2018,302:9.400000;201:7.900000;ML301:6.500000,102:9.200000;MATH201:9.500000;PH101:6.200000
2020502,Priya Joshi 2,HCD,2021,501:7.400000;AI301:7.400000;102:8.800000,COM101:9.500000;EE102:9.700000
2020503,Shreya Yadav 3,CSE,2019,COM101:8.200000;501:7.500000;HSS102:8.800000,302:6.800000;201:8.500000;401:9.800000
2020504,Aarav Patel 4,EVE,2019,302:6.700000;EE102:6.200000;201:9.400000,401:9.100000;502:8.300000
2020505,Anushka Iyer 5,EVE,2023,101:8.800000;ML301:8.800000;EE102:8.200000;MATH101:7.300000,ML201:8.300000;COM101:9.200000;CS301:9.900000
BT-21-1506,Mihir Verma 6,HCD,2021,202:8.000000;HSS102:7.700000;301:7.600000,302:9.600000;EE102:7.800000
2020507,Rhea Nair 7,CB,2023,HSS102:8.200000;AI201:7.200000;502:6.200000,EE102:6.300000;MATH102:9.800000;HSS101:6.500000
2020508,Tanvi Gupta 8,CSE,2019,301:8.800000;CS301:8.700000;HSS101:9.000000,MATH101:8.700000;PH102:8.600000
BT-24-1509,Aisha Singh 9,CSAI,2023,MATH102:9.100000;302:6.900000;HSS101:6.800000;CS101:8.900000,401:7.900000;202:8.400000;502:7.200000
BT-20-1510,Gaurav Mehta 10,CSD,2022,AI301:9.200000;102:7.200000;CS101:9.000000,ML201:6.500000;EE101:6.200000
2020511,Pooja Desai 11,CB,2021,BIO101:7.300000;501:8.400000;PH102:8.900000,ML301:7.100000;401:6.200000;EE102:7.200000
BT-22-1512,Sameer Sharma 12,CSAI,2020,PH101:8.100000;CS201:7.900000;ML201:7.700000,MATH101:7.000000
BT-23-1513,Yash Malhotra 13,HCD,2020,CS201:8.700000;302:6.400000;202:6.300000,EE101:6.300000;CS301:7.600000;ML301:6.600000
BT-24-1514,Ankit Chopra 14,CSSS,2022,202:8.500000;302:7.600000;MATH201:6.800000,CS102:8.700000;HSS102:9.100000
2020515,Kavya Shah 15,CSAI,2019,501:6.000000;401:6.200000;EE102:6.600000;101:8.100000,ECO101:9.500000;AI201:7.000000
2020516,Ravi Kumar 16,CB,2018,ECO101:7.200000;102:8.600000;HSS102:8.100000,PH101:7.200000;CS101:6.800000
BT-22-1517,Sneha Bhatt 17,CB,2021,AI301:7.500000;MATH102:8.900000;401:7.400000;201:7.100000,102:8.800000;AI201:6.000000;COM101:7.400000
2020518,Advait Reddy 18,EVE,2021,CS102:7.600000;401:6.700000;ML301:7.800000,502:7.600000;CS201:9.000000
2020519,Divya Kapoor 19,CSAI,2022,101:9.800000;102:9.100000;AI301:7.800000,AI201:7.200000;502:6.700000
2020520,Nikhil Agarwal 20,EVE,2019,501:8.700000;502:8.600000,AI301:6.700000;302:10.000000
2020521,Sakshi Rao 21,ECE,2021,302:6.300000;401:7.600000;CS102:9.600000;102:6.000000,ML201:7.600000;MATH102:9.500000;101:8.500000
2020522,Vivek Joshi 22,CSAI,2023,PH101:7.100000;201:6.600000;102:8.200000,AI201:9.200000;501:9.200000
2020523,Ananya Yadav 23,CSE,2019,MATH102:9.400000;401:8.600000;AI201:7.000000;CS101:7.200000,501:9.300000;201:7.700000;301:9.800000
2020524,Karan Patel 24,ME,2021,ML201:7.300000;101:7.400000;CS102:8.600000,501:7.000000;201:6.500000
2020525,Rahul Iyer 25,ME,2018,MATH201:8.300000;202:6.000000;PH101:7.700000;EE102:9.200000,MATH102:9.800000;CS201:8.500000
BT-21-1526,Siddharth Verma 26,CSAI,2019,MATH201:6.200000;EE102:7.700000;101:6.700000,PH101:8.500000;102:7.000000
2020527,Aditi Nair 27,ME,2018,102:8.500000;302:8.300000;502:7.400000;HSS102:6.600000,201:7.200000
2020528,Arjun Gupta 28,CSAI,2023,201:9.100000;BIO101:9.300000;EE102:8.200000,HSS102:7.100000;PH101:7.800000
2020529,Neha Singh 29,HCD,2020,HSS102:7.100000;502:8.700000;401:7.400000,CS101:7.700000;202:8.800000;CS102:7.200000
2020530,Rohan Mehta 30,EVE,2022,EE101:8.500000;401:7.900000;502:6.700000,201:7.000000;HSS101:6.100000
BT-21-1531,Vikram Desai 31,CB,2019,CS102:9.700000;502:7.100000;BIO101:6.900000;HSS102:6.800000,401:9.800000;201:6.500000
BT-22-1532,Akash Sharma 32,CSE,2023,301:7.500000;PH102:6.500000;EE101:7.100000,AI201:9.700000
BT-23-1533,Isha Malhotra 33,CSAI,2022,EE102:9.900000;ML301:7.800000;102:6.100000,AI201:7.000000;ML201:9.000000;ECO101:8.200000
2020534,Priya Chopra 34,CSD,2022,202:7.500000;HSS102:8.000000;102:7.700000,302:9.100000;CS301:9.400000
BT-20-1535,Shreya Shah 35,CSSS,2021,102:9.100000;301:9.100000;COM101:9.900000;AI301:9.300000,ML201:8.200000;MATH101:7.900000;EE102:7.400000
2020536,Aarav Kumar 36,CB,2023,401:6.200000;102:6.000000;501:7.700000,101:7.500000;CS102:9.300000
2020537,Anushka Bhatt 37,CSD,2020,MATH201:8.100000;201:8.200000;302:6.700000;MATH102:8.700000,401:6.200000
2020538,Mihir Reddy 38,HCD,2019,102:8.800000;502:7.100000;MATH201:7.500000,401:6.500000;PH102:7.500000
2020539,Rhea Kapoor 39,CSAI,2021,102:6.000000;EE101:9.300000;HSS102:6.100000;CS201:7.700000,HSS101:9.500000;BIO101:7.200000;302:8.900000
2020540,Tanvi Agarwal 40,EVE,2018,201:8.000000;501:9.900000,ECO101:8.000000;PH102:7.600000
2020541,Aisha Rao 41,CSSS,2022,BIO101:8.200000;AI201:9.000000;302:7.200000;502:7.700000,202:6.300000;401:7.200000;CS201:7.000000
2020542,Gaurav Joshi 42,CSAI,2021,ML301:6.800000;ECO101:8.900000;ML201:8.700000,202:8.800000;CS102:9.400000
BT-23-1543,Pooja Yadav 43,CSAI,2022,101:6.000000;ML201:6.800000;ECO101:6.400000;102:8.700000,MATH102:8.500000
BT-24-1544,Sameer Patel 44,CSAI,2019,302:9.700000;101:8.000000;AI201:9.900000,BIO101:8.000000;401:8.800000
2020545,Yash Iyer 45,CSAI,2021,301:8.100000;ML301:8.600000;CS101:8.200000;CS102:6.900000,EE102:6.100000;101:8.400000
2020546,Ankit Verma 46,EVE,2021,HSS102:6.400000;EE101:9.100000;502:7.600000,401:8.500000;301:7.800000
BT-22-1547,Kavya Nair 47,CB,2020,CS201:6.500000;401:9.300000;ML201:7.700000,501:8.500000;102:9.400000;202:9.500000
BT-23-1548,Ravi Gupta 48,ME,2018,101:8.800000;201:8.700000,301:8.400000;PH101:7.200000
BT-24-1549,Sneha Singh 49,CSSS,2019,201:8.000000;CS101:6.900000;EE101:6.700000;102:8.500000,CS201:7.400000;PH102:7.600000
BT-20-1550,Advait Mehta 50,CSAI,2019,501:8.200000;202:9.500000;301:9.900000,
2020551,Divya Desai 51,ME,2020,302:6.400000;502:6.300000;102:9.100000;HSS101:8.200000,MATH201:6.400000;HSS102:6.300000;BIO101:7.600000
2020552,Nikhil Sharma 52,HCD,2021,202:9.300000;BIO101:7.200000;EE102:8.700000,HSS102:6.100000;CS201:7.600000
2020553,Sakshi Malhotra 53,EVE,2021,ML201:8.000000;101:7.700000;201:8.000000;401:9.500000,202:6.100000;AI301:9.300000
2020554,Vivek Chopra 54,CSSS,2019,101:6.600000;ML201:7.500000;401:9.700000,501:7.800000
BT-20-1555,Ananya Shah 55,CSD,2023,401:6.400000;PH102:6.200000;101:7.000000;CS101:8.700000,502:9.500000;HSS101:9.700000;EE101:8.000000
2020556,Karan Kumar 56,CB,2020,501:6.300000;202:6.600000,502:9.400000
BT-22-1557,Rahul Bhatt 57,CSSS,2023,HSS101:6.300000;302:9.300000;AI201:8.500000;HSS102:8.100000,EE102:7.100000;501:6.800000;ML301:7.600000
BT-23-1558,Siddharth Reddy 58,ECE,2022,202:7.900000;201:6.600000;ML201:8.100000,101:6.800000;AI301:7.900000
BT-24-1559,Aditi Kapoor 59,CB,2022,HSS101:6.400000;301:6.800000;202:8.600000,MATH101:8.100000;501:8.400000
2020560,Arjun Agarwal 60,ME,2021,501:8.800000;ECO101:8.400000,201:6.200000;AI301:9.200000
2020561,Neha Rao 61,CSAI,2019,BIO101:6.500000;501:8.900000;202:6.600000;502:10.000000,CS101:8.800000;HSS101:9.500000;301:9.800000
2020562,Rohan Joshi 62,CSSS,2018,EE102:8.300000;501:8.000000;102:9.800000,502:6.900000;COM101:8.700000
2020563,Vikram Yadav 63,ECE,2020,502:9.800000;PH101:8.400000;HSS102:8.200000;BIO101:7.100000,201:7.000000;102:7.600000
2020564,Akash Patel 64,ME,2022,CS301:7.800000;301:6.900000;PH101:9.300000,202:9.500000;ML301:7.900000
2020565,Isha Iyer 65,HCD,2018,AI301:9.000000;301:6.300000;202:6.300000;302:7.200000,CS102:6.800000;HSS101:8.600000
2020566,Priya Verma 66,HCD,2022,301:7.500000;401:8.700000;501:8.700000,502:7.800000;202:9.800000
2020567,Shreya Nair 67,CSD,2020,HSS102:8.900000;MATH101:7.500000;102:9.300000;401:8.700000,101:6.600000;EE101:6.100000;301:6.300000
2020568,Aarav Gupta 68,HCD,2023,401:6.600000;AI201:8.200000;ML201:9.100000,CS101:7.900000;ML301:7.900000
2020569,Anushka Singh 69,ECE,2018,201:6.400000;CS201:8.800000;302:7.200000;202:6.600000,MATH101:6.700000;301:8.300000
BT-20-1570,Mihir Mehta 70,ME,2019,AI301:7.300000;502:8.400000;COM101:7.000000,401:8.100000;CS102:6.500000
2020571,Rhea Desai 71,HCD,2022,502:9.600000;BIO101:7.600000;201:9.800000;102:6.600000,202:9.000000;HSS102:8.000000;CS301:8.900000
2020572,Tanvi Sharma 72,CSAI,2020,302:7.300000;401:7.900000;202:7.100000,CS102:8.300000
BT-23-1573,Aisha Malhotra 73,HCD,2019,PH102:9.600000;202:6.400000;302:6.300000;ML201:9.800000,201:8.100000;501:7.000000;102:8.400000
2020574,Gaurav Chopra 74,CSAI,2018,201:8.200000;401:8.400000;ML201:7.900000,COM101:8.600000;102:7.900000
2020575,Pooja Shah 75,EVE,2021,102:8.400000;201:7.700000;PH101:9.600000,HSS102:9.600000;CS101:6.700000;EE101:8.400000
2020576,Sameer Kumar 76,ME,2020,HSS102:6.200000;202:8.600000,MATH201:7.100000;501:6.300000
BT-22-1577,Yash Bhatt 77,CB,2019,202:8.200000;502:8.200000;302:8.400000;ML301:7.700000,ML201:9.500000;HSS102:9.000000;EE102:7.100000
2020578,Ankit Reddy 78,CB,2019,101:8.000000;EE101:9.700000;MATH102:9.400000,BIO101:7.200000;301:9.800000
2020579,Kavya Kapoor 79,CSD,2023,202:6.400000;HSS101:7.300000;PH101:7.000000,302:8.900000;401:8.800000;HSS102:8.300000
2020580,Ravi Agarwal 80,ECE,2018,EE101:9.300000;COM101:9.700000;BIO101:8.200000,CS301:8.200000;201:7.200000
BT-21-1581,Sneha Rao 81,ECE,2022,AI301:8.700000;EE101:6.900000;401:8.400000;CS201:8.400000,201:9.900000;302:9.900000
2020582,Advait Joshi 82,EVE,2018,501:8.100000;ML201:7.200000;MATH102:8.000000,102:9.900000;HSS102:9.600000
2020583,Divya Yadav 83,HCD,2023,CS301:6.500000;HSS102:9.100000;102:7.100000,MATH101:7.000000;502:9.000000
2020584,Nikhil Patel 84,ECE,2023,HSS102:8.000000;302:8.700000,PH101:7.300000;201:6.600000
BT-20-1585,Sakshi Iyer 85,CSAI,2022,EE101:7.700000;PH102:6.700000;302:7.900000,PH101:8.200000;102:9.600000
2020586,Vivek Verma 86,ME,2023,201:7.200000;401:9.300000;HSS101:9.100000,HSS102:7.800000;CS101:8.600000
2020587,Ananya Nair 87,ECE,2018,CS101:6.900000;CS102:7.000000;CS301:9.400000;502:8.700000,202:7.300000;HSS101:6.100000;302:9.400000
2020588,Karan Gupta 88,CSSS,2019,502:9.000000;201:7.000000,PH102:7.200000
BT-24-1589,Rahul Singh 89,CB,2023,CS301:7.700000;AI301:7.500000;201:8.900000;PH101:9.500000,ML301:9.400000;AI201:7.400000;ECO101:6.600000
2020590,Siddharth Mehta 90,CSE,2018,ML201:6.100000;HSS102:6.400000,AI301:8.700000;EE102:7.500000
BT-21-1591,Aditi Desai 91,ECE,2018,501:8.100000;EE101:6.700000;EE102:8.100000;102:9.700000,HSS102:7.700000;COM101:9.200000
BT-22-1592,Arjun Sharma 92,CB,2018,501:9.000000;MATH101:7.400000,401:6.300000;MATH201:8.000000
2020593,Neha Malhotra 93,CSD,2018,PH102:6.500000;202:9.600000;MATH101:9.300000;CS101:6.500000,502:6.700000;501:7.400000
2020594,Rohan Chopra 94,HCD,2019,501:6.900000;BIO101:7.300000,HSS102:8.400000;102:6.400000
2020595,Vikram Shah 95,ME,2018,501:9.200000;HSS101:8.600000;ML201:7.400000;101:7.000000,AI301:8.000000;302:8.000000;MATH201:6.500000
2020596,Akash Kumar 96,CSAI,2019,501:8.300000;MATH102:8.100000;AI301:8.800000,
BT-22-1597,Isha Bhatt 97,CSSS,2021,301:8.400000;101:9.400000;PH102:7.000000,501:7.400000;CS101:7.000000;102:8.200000
BT-23-1598,Priya Reddy 98,HCD,2022,101:7.400000;401:9.800000;102:8.100000,MATH102:6.400000;CS101:6.100000
BT-24-1599,Shreya Kapoor 99,ECE,2020,CS102:6.500000;MATH102:7.600000;502:8.800000;501:9.800000,102:9.600000;CS301:6.100000
BT-20-1600,Aarav Agarwal 0,CSE,2022,PH101:7.100000;101:9.300000;MATH201:7.900000,302:7.500000;CS201:7.000000
2020601,Anushka Rao 1,ECE,2022,PH101:8.000000;202:7.900000;102:9.700000,HSS101:9.300000;MATH101:7.900000
2020602,Mihir Joshi 2,CSE,2021,302:6.500000;202:8.100000;501:6.100000,101:8.700000;EE101:9.000000
BT-23-1603,Rhea Yadav 3,CSSS,2020,AI201:6.700000;ML301:7.600000;502:7.200000;AI301:8.500000,301:9.900000;CS301:7.200000;501:6.900000
2020604,Tanvi Patel 4,EVE,2023,301:8.700000;PH101:6.400000;202:9.100000,AI301:9.300000;HSS101:7.900000
2020605,Aisha Iyer 5,CSSS,2023,501:7.200000;502:9.300000;CS101:8.400000;ML301:9.700000,CS102:7.900000;102:6.100000;AI201:8.200000
2020606,Gaurav Verma 6,ECE,2023,501:9.200000;102:9.000000;401:9.600000,PH101:8.300000;201:6.200000
2020607,Pooja Nair 7,EVE,2023,501:10.000000;CS102:8.900000;201:6.800000,202:7.800000;PH101:7.000000;CS301:8.700000
2020608,Sameer Gupta 8,CB,2023,102:6.400000;302:8.100000;CS201:7.800000,502:9.700000;301:7.400000
BT-24-1609,Yash Singh 9,HCD,2021,MATH201:6.100000;502:8.400000;102:9.100000,CS101:9.800000;ECO101:6.500000
2020610,Ankit Mehta 10,ECE,2023,101:9.800000;301:6.400000;ECO101:8.200000,
2020611,Kavya Desai 11,ECE,2023,CS101:8.600000;HSS101:6.600000;301:6.000000,PH101:6.100000;501:6.700000;CS301:8.300000
2020612,Ravi Sharma 12,HCD,2023,MATH101:6.700000;CS101:9.000000;CS102:6.200000,PH102:7.800000;501:6.400000
2020613,Sneha Malhotra 13,CB,2022,CS101:7.900000;302:7.900000;501:9.400000;201:8.000000,202:9.100000;401:9.300000;102:8.300000
2020614,Advait Chopra 14,CSD,2020,201:10.000000;301:9.100000;MATH101:6.500000,CS102:7.400000;101:9.000000
2020615,Divya Shah 15,CB,2018,MATH102:8.000000;302:6.300000;CS201:6.300000;HSS101:7.400000,ECO101:9.600000;PH101:7.900000
2020616,Nikhil Kumar 16,ME,2020,502:7.600000;101:9.300000,102:6.600000
2020617,Sakshi Bhatt 17,ME,2019,CS102:6.400000;AI201:8.400000;MATH201:7.300000,ML201:8.200000;501:9.100000;HSS102:8.600000
2020618,Vivek Reddy 18,HCD,2020,201:7.600000;401:6.500000;502:6.200000,501:9.200000
BT-24-1619,Ananya Kapoor 19,CSSS,2023,CS101:6.700000;ML201:7.500000;BIO101:9.700000;501:9.600000,102:9.800000
BT-20-1620,Karan Agarwal 20,HCD,2018,302:9.400000;202:9.300000;HSS101:8.300000,301:8.500000;BIO101:7.700000
2020621,Rahul Rao 21,EVE,2021,202:6.400000;401:7.800000;HSS101:8.300000;102:8.300000,ML201:7.200000;COM101:8.600000
2020622,Siddharth Joshi 22,HCD,2018,PH102:9.600000;EE101:9.300000;501:9.700000,ECO101:6.000000;101:7.100000
BT-23-1623,Aditi Yadav 23,CSD,2022,401:7.200000;AI301:8.700000;201:6.400000;CS301:6.900000,PH102:6.200000;501:7.900000
2020624,Arjun Patel 24,CSSS,2019,HSS101:9.800000;501:8.400000;MATH201:9.700000,PH101:7.900000;CS301:9.700000
2020625,Neha Iyer 25,HCD,2023,401:8.800000;MATH201:8.900000;101:6.800000;202:6.200000,CS301:6.900000;301:9.000000;MATH101:6.400000
2020626,Rohan Verma 26,CSD,2023,PH102:8.700000;302:7.000000;202:7.900000,502:6.000000;CS301:8.700000
BT-22-1627,Vikram Nair 27,CSSS,2022,ECO101:8.200000;401:7.800000;302:9.100000,HSS101:9.500000;HSS102:9.400000;ML201:6.300000
2020628,Akash Gupta 28,ECE,2021,MATH102:6.200000;202:9.900000;502:6.500000,501:8.300000;EE102:7.200000
2020629,Isha Singh 29,ME,2019,502:7.900000;202:6.400000;ML301:6.600000;101:6.200000,HSS101:9.800000;401:6.700000
2020630,Priya Mehta 30,CSD,2019,MATH101:7.700000;CS201:6.300000;201:8.400000,ML301:8.100000;AI201:6.200000
2020631,Shreya Desai 31,ECE,2023,201:10.000000;ECO101:6.300000;HSS101:9.200000;PH101:9.400000,101:9.900000;HSS102:6.800000;AI201:9.400000
2020632,Aarav Sharma 32,EVE,2020,502:9.900000;202:7.200000;HSS101:9.700000,101:9.900000;AI201:7.900000
2020633,Anushka Malhotra 33,CSAI,2021,302:9.900000;401:8.000000;MATH102:7.600000;501:8.200000,102:6.500000;PH101:6.000000
2020634,Mihir Chopra 34,CSE,2021,501:9.000000;202:9.700000,PH102:8.700000;CS301:6.100000
2020635,Rhea Shah 35,CSSS,2019,102:10.000000;201:9.400000;HSS101:7.500000,202:7.400000;101:7.300000;302:6.000000
2020636,Tanvi Kumar 36,CSE,2021,201:6.100000;ECO101:6.500000;101:7.700000,EE101:7.700000
2020637,Aisha Bhatt 37,CB,2019,201:6.000000;101:7.100000;ML201:6.500000;ML301:6.700000,CS201:7.900000;CS301:8.300000
2020638,Gaurav Reddy 38,ME,2018,502:9.500000;CS101:6.300000;ECO101:6.400000,401:9.400000;MATH101:8.800000
BT-24-1639,Pooja Kapoor 39,ECE,2023,ML301:9.600000;501:8.600000;102:9.400000;302:6.100000,PH102:7.400000;301:9.800000;COM101:6.400000
2020640,Sameer Agarwal 40,HCD,2022,502:8.100000;202:8.700000;201:8.700000,MATH101:7.100000;EE101:8.900000
2020641,Yash Rao 41,CSD,2019,501:8.900000;202:8.100000;BIO101:9.800000,CS301:7.300000;ECO101:9.300000
BT-22-1642,Ankit Joshi 42,CSE,2019,AI201:9.400000;BIO101:6.900000;301:7.200000,CS301:8.900000
2020643,Kavya Yadav 43,CSE,2022,BIO101:8.400000;ECO101:7.400000;CS102:8.800000;502:9.300000,301:6.100000;401:6.600000
2020644,Ravi Patel 44,CSAI,2018,202:9.800000;401:6.700000;101:8.800000,HSS101:9.700000;ML301:9.700000
2020645,Sneha Iyer 45,CSAI,2022,202:8.200000;ML301:6.700000;401:8.000000;502:10.000000,501:8.800000;101:6.500000
2020646,Advait Verma 46,CSE,2022,HSS102:6.500000;COM101:8.500000;CS201:7.100000,202:6.500000;MATH101:6.900000
2020647,Divya Nair 47,CSSS,2020,502:6.900000;MATH101:9.000000;302:6.700000,EE102:6.400000;401:9.600000;HSS102:7.100000
2020648,Nikhil Gupta 48,CSE,2020,502:8.800000;201:9.400000;CS101:9.100000,HSS102:6.100000
BT-24-1649,Sakshi Singh 49,CSE,2021,102:7.100000;EE102:6.800000;CS102:9.700000;CS201:9.000000,302:8.800000
2020650,Vivek Mehta 50,CSSS,2019,202:6.700000;102:8.800000;501:6.200000,PH102:7.600000
BT-21-1651,Ananya Desai 51,CSD,2018,MATH102:6.000000;201:9.300000;101:8.200000,PH101:8.400000;401:9.200000;COM101:8.400000
BT-22-1652,Karan Sharma 52,CSSS,2023,501:8.500000;PH102:8.500000;401:6.300000,MATH201:7.200000;MATH101:6.400000
2020653,Rahul Malhotra 53,EVE,2018,202:7.800000;201:9.400000;301:7.400000;BIO101:6.200000,101:9.100000;502:6.100000;CS201:7.000000
2020654,Siddharth Chopra 54,CSD,2021,401:7.600000;EE102:7.000000;202:9.200000,101:7.200000
2020655,Aditi Shah 55,CSD,2020,MATH102:9.400000;CS102:7.100000;BIO101:8.800000;AI201:9.500000,502:8.500000;202:8.800000
2020656,Arjun Kumar 56,HCD,2023,202:8.800000;502:7.600000;102:8.200000,CS201:7.600000;501:8.100000
2020657,Neha Bhatt 57,HCD,2020,201:7.400000;MATH102:9.100000;MATH201:10.000000;PH102:7.700000,CS201:9.700000;302:7.500000
2020658,Rohan Reddy 58,CSD,2023,101:9.800000;201:6.900000;PH102:8.400000,CS301:6.300000;102:9.500000
BT-24-1659,Vikram Kapoor 59,CSD,2021,CS301:6.200000;102:7.800000;ECO101:8.400000;CS102:8.800000,202:6.600000;CS201:6.500000
2020660,Akash Agarwal 60,ECE,2021,301:9.000000;MATH101:7.900000;401:6.500000,AI301:8.500000;EE102:8.900000
2020661,Isha Rao 61,CB,2019,PH102:8.600000;202:9.300000;102:6.600000;401:8.800000,EE101:9.100000
2020662,Priya Joshi 62,EVE,2020,401:8.200000;302:8.600000;101:9.900000,MATH201:6.200000;ECO101:8.300000
2020663,Shreya Yadav 63,HCD,2023,AI301:9.700000;HSS102:9.900000;MATH101:7.700000,202:7.700000
2020664,Aarav Patel 64,CSAI,2022,COM101:8.200000;302:6.300000;CS101:9.200000,BIO101:7.000000;HSS102:9.500000
2020665,Anushka Iyer 65,CSD,2020,102:8.600000;101:8.400000;502:9.700000;301:8.500000,PH102:9.500000
2020666,Mihir Verma 66,CSE,2018,301:6.700000;MATH102:9.900000;AI201:7.200000,501:6.700000;502:6.600000
2020667,Rhea Nair 67,ME,2021,502:6.800000;ML301:9.000000;EE102:9.700000;MATH102:7.600000,ML201:8.900000;AI301:7.000000
2020668,Tanvi Gupta 68,EVE,2022,EE102:8.200000;ML301:9.800000;502:9.700000,
2020669,Aisha Singh 69,CSD,2020,PH101:8.900000;202:9.800000;EE102:7.100000;201:6.800000,COM101:7.100000;302:7.300000;AI201:6.900000
BT-20-1670,Gaurav Mehta 70,EVE,2018,CS101:7.200000;101:7.500000;202:7.300000,102:6.700000;BIO101:6.400000
2020671,Pooja Desai 71,CSD,2023,101:8.100000;CS301:7.000000;202:9.200000,502:9.600000;301:7.000000
2020672,Sameer Sharma 72,ME,2022,MATH101:7.400000;301:9.400000;MATH102:9.700000,201:6.700000;302:9.600000
BT-23-1673,Yash Malhotra 73,CSSS,2019,HSS102:7.600000;301:9.100000;EE102:8.000000;202:9.800000,401:8.900000
2020674,Ankit Chopra 74,ECE,2023,102:9.200000;501:8.000000,HSS102:6.000000;MATH201:7.800000
2020675,Kavya Shah 75,CSD,2023,102:6.100000;302:8.000000;HSS101:8.900000;CS101:9.000000,MATH201:8.000000;101:7.400000
2020676,Ravi Kumar 76,CSD,2021,502:7.400000;EE101:9.400000;202:9.300000,102:8.600000;PH101:6.700000
BT-22-1677,Sneha Bhatt 77,CSSS,2022,CS101:6.400000;502:9.600000;BIO101:8.000000,101:8.800000;MATH101:7.800000;PH102:8.200000
BT-23-1678,Advait Reddy 78,ME,2019,ML201:9.900000;BIO101:7.500000;302:8.800000,ECO101:7.400000;COM101:7.800000
2020679,Divya Kapoor 79,CSAI,2023,PH101:7.500000;502:8.400000;302:7.200000,202:8.200000;AI301:7.500000;501:9.300000
2020680,Nikhil Agarwal 80,CSD,2018,501:9.000000;102:7.800000;CS301:9.700000,HSS101:9.100000;COM101:8.100000
BT-21-1681,Sakshi Rao 81,CSD,2021,CS101:9.400000;AI301:9.500000;EE102:7.600000,201:7.600000;202:9.900000;502:8.900000
2020682,Vivek Joshi 82,CSE,2023,PH101:7.800000;AI301:6.000000;201:6.400000,MATH101:6.900000
2020683,Ananya Yadav 83,CSE,2019,MATH201:9.200000;HSS102:6.400000;501:6.100000;301:9.200000,202:9.200000;ML201:8.100000
BT-24-1684,Karan Patel 84,CSD,2020,202:6.200000;HSS102:6.800000;502:8.300000,101:7.200000;EE101:9.600000
2020685,Rahul Iyer 85,ME,2023,MATH201:8.500000;HSS101:7.000000;CS101:6.100000;102:7.800000,302:7.400000;PH102:8.100000;MATH101:7.500000
BT-21-1686,Siddharth Verma 86,EVE,2018,MATH201:7.800000;202:7.900000;501:8.400000,502:8.500000;MATH101:9.400000
2020687,Aditi Nair 87,CB,2021,101:7.500000;HSS102:8.300000;301:9.300000,AI201:6.900000;502:7.900000
BT-23-1688,Arjun Gupta 88,CSAI,2023,AI201:8.500000;501:7.700000;302:6.900000,ECO101:9.700000;201:9.700000
2020689,Neha Singh 89,CSSS,2020,COM101:8.500000;301:7.200000;401:7.600000;101:8.200000,501:7.900000;MATH102:7.400000;202:8.800000
2020690,Rohan Mehta 90,CB,2020,AI301:7.600000;101:9.800000,302:9.000000;502:9.200000
2020691,Vikram Desai 91,ECE,2018,201:6.800000;302:7.300000;BIO101:6.900000;501:9.400000,401:9.200000;AI201:7.000000;HSS102:6.300000
2020692,Akash Sharma 92,CSE,2022,102:8.000000;302:6.800000;CS301:9.100000,301:9.200000;502:9.700000
